id,specialty
21855,Neurosurgery
21856,Neurology
21857,Cardiology
21858,Cardiology
21859,Internal Medicine
21860,Diagnostic Radiology
21861,Unknown
21862,Gastroenterology
21863,Dermatology
21864,Pulmonary Disease
21865,Obstetrics/Gynecology
21866,Unknown
21867,Unknown
21868,Unknown
21869,Unknown
21870,Cardiology
21871,Cardiology
21872,Cardiology
21873,Cardiology
21874,Internal Medicine
21875,Cardiology
21876,Unknown
21877,Unknown
21878,Cardiology
21879,Cardiology
21880,Unknown
21881,Unknown
21882,Unknown
21883,Unknown
21884,Diagnostic Radiology
21885,Cardiology
21886,Cardiology
21887,Hematology/Oncology
21888,Unknown
21889,Unknown
21890,Unknown
21891,Unknown
21892,Diagnostic Radiology
21893,Hand Surgery
21894,Orthopedic Surgery
21895,Unknown
21896,Hematology/Oncology
21897,Unknown
21898,Unknown
21899,Otolaryngology
21900,Family Practice
21901,Internal Medicine
21902,Unknown
21903,Medical Oncology
21904,Unknown
21905,Unknown
21906,Family Practice
21907,Family Practice
21908,Internal Medicine
21909,Internal Medicine
21910,Cardiology
21911,Cardiology
21912,Unknown
21913,Internal Medicine
21914,Unknown
21915,Infectious Disease
21916,Neurology
21917,Unknown
21918,Psychiatry
21919,Cardiology
21920,Psychiatry
21921,Unknown
21922,Internal Medicine
21923,Orthopedic Surgery
21924,Neurology
21925,Cardiology
21926,Obstetrics/Gynecology
21927,Psychiatry
21928,General Practice
21929,Internal Medicine
21930,Anesthesiology
21931,Internal Medicine
21932,Rheumatology
21933,Infectious Disease
21934,Cardiology
21935,Cardiology
21936,Unknown
21937,Anesthesiology
21938,Cardiology
21939,Family Practice
21940,Unknown
21941,Family Practice
21942,Internal Medicine
21943,Family Practice
21944,Emergency Medicine
21945,Psychiatry
21946,Cardiology
21947,Psychiatry
21948,Unknown
21949,Psychiatry
21950,Psychiatry
21951,Unknown
21952,Unknown
21953,Psychiatry
21954,Unknown
21955,Internal Medicine
21956,Orthopedic Surgery
21957,Family Practice
21958,Anesthesiology
21959,Unknown
21960,Cardiology
21961,Diagnostic Radiology
21962,Internal Medicine
21963,General Surgery
21964,Cardiology
21965,Unknown
21966,Cardiology
21967,Unknown
21968,Critical Care (Intensivists)
21969,Diagnostic Radiology
21970,Internal Medicine
21971,Cardiology
21972,General Surgery
21973,Maxillofacial Surgery
21974,Unknown
21975,General Surgery
21976,Cardiology
21977,Cardiology
21978,Pulmonary Disease
21979,Psychiatry
21980,Unknown
21981,Unknown
21982,Emergency Medicine
21983,Internal Medicine
21984,Unknown
21985,Unknown
21986,Maxillofacial Surgery
21987,Cardiology
21988,Unknown
21989,Cardiology
21990,Psychiatry
21991,Cardiology
21992,Unknown
21993,Internal Medicine
21994,Unknown
21995,Unknown
21996,Family Practice
21997,Cardiac Surgery
21998,Orthopedic Surgery
21999,Internal Medicine
22000,Unknown
22001,Family Practice
22002,Obstetrics/Gynecology
22003,Colorectal Surgery (formerly proctology)
22004,Cardiology
22005,Plastic and Reconstructive Surgery
22006,Anesthesiology
22007,Unknown
22008,Family Practice
22009,Unknown
22010,Physical Medicine and Rehabilitation
22011,Dermatology
22012,Unknown
22013,Cardiology
22014,Dermatology
22015,Anesthesiology
22016,Neurology
22017,Neurology
22018,Family Practice
22019,Diagnostic Radiology
22020,Nephrology
22021,Vascular Surgery
22022,Unknown
22023,Rheumatology
22024,General Surgery
22025,Endocrinology
22026,Internal Medicine
22027,Unknown
22028,Unknown
22029,Cardiology
22030,Diagnostic Radiology
22031,Psychiatry
22032,Unknown
22033,Unknown
22034,Neurology
22035,Unknown
22036,Urology
22037,Unknown
22038,Obstetrics/Gynecology
22039,Cardiology
22040,Pulmonary Disease
22041,Cardiology
22042,Unknown
22043,Anesthesiology
22044,Cardiology
22045,Cardiology
22046,Psychiatry
22047,Unknown
22048,Unknown
22049,Diagnostic Radiology
22050,Unknown
22051,Unknown
22052,Neurology
22053,Endocrinology
22054,Orthopedic Surgery
22055,Unknown
22056,Unknown
22057,Cardiology
22058,Orthopedic Surgery
22059,Unknown
22060,Unknown
22061,Obstetrics/Gynecology
22062,Pulmonary Disease
22063,Internal Medicine
22064,Dermatology
22065,Unknown
22066,Obstetrics/Gynecology
22067,Cardiology
22068,Family Practice
22069,Unknown
22070,Cardiology
22071,Unknown
22072,Unknown
22073,Urology
22074,Unknown
22075,Cardiology
22076,Unknown
22077,Cardiology
22078,Cardiology
22079,Orthopedic Surgery
22080,Ophthalmology
22081,Cardiology
22082,Cardiology
22083,Neurology
22084,Diagnostic Radiology
22085,General Surgery
22086,Internal Medicine
22087,Unknown
22088,Unknown
22089,Unknown
22090,Hematology/Oncology
22091,Unknown
22092,Anesthesiology
22093,Family Practice
22094,Neurology
22095,Cardiology
22096,Cardiology
22097,Unknown
22098,Unknown
22099,Unknown
22100,Emergency Medicine
22101,Anesthesiology
22102,Unknown
22103,Diagnostic Radiology
22104,Anesthesiology
22105,Neurosurgery
22106,Emergency Medicine
22107,Cardiology
22108,Obstetrics/Gynecology
22109,Unknown
22110,Cardiology
22111,Unknown
22112,Cardiology
22113,Cardiology
22114,Unknown
22115,Cardiology
22116,Internal Medicine
22117,Internal Medicine
22118,Unknown
22119,Cardiology
22120,Unknown
22121,Cardiology
22122,Unknown
22123,Internal Medicine
22124,Neurosurgery
22125,Unknown
22126,Unknown
22127,Psychiatry
22128,Gastroenterology
22129,Cardiology
22130,Cardiology
22131,Hematology/Oncology
22132,Unknown
22133,Family Practice
22134,Family Practice
22135,Unknown
22136,Emergency Medicine
22137,Cardiology
22138,Cardiology
22139,Family Practice
22140,Unknown
22141,Hematology/Oncology
22142,Internal Medicine
22143,Ophthalmology
22144,Family Practice
22145,Emergency Medicine
22146,Unknown
22147,Internal Medicine
22148,Internal Medicine
22149,Unknown
22150,General Surgery
22151,Dermatology
22152,Unknown
22153,Cardiology
22154,Orthopedic Surgery
22155,Cardiology
22156,Pulmonary Disease
22157,Unknown
22158,Urology
22159,Unknown
22160,Pulmonary Disease
22161,Cardiology
22162,Anesthesiology
22163,Internal Medicine
22164,Cardiology
22165,Unknown
22166,Unknown
22167,Emergency Medicine
22168,Pulmonary Disease
22169,Gastroenterology
22170,Unknown
22171,Obstetrics/Gynecology
22172,Hematology/Oncology
22173,Cardiology
22174,Unknown
22175,Urology
22176,Internal Medicine
22177,Unknown
22178,Endocrinology
22179,Orthopedic Surgery
22180,Unknown
22181,Internal Medicine
22182,Family Practice
22183,Unknown
22184,Gastroenterology
22185,Unknown
22186,Internal Medicine
22187,Cardiology
22188,Unknown
22189,Cardiology
22190,Family Practice
22191,Unknown
22192,Anesthesiology
22193,Emergency Medicine
22194,Psychiatry
22195,Emergency Medicine
22196,Neurology
22197,Unknown
22198,Unknown
22199,Psychiatry
22200,Internal Medicine
22201,Cardiac Electrophysiology
22202,Cardiology
22203,Emergency Medicine
22204,Cardiology
22205,Unknown
22206,Cardiology
22207,Dermatology
22208,Gastroenterology
22209,Gastroenterology
22210,Neurology
22211,Diagnostic Radiology
22212,Unknown
22213,Anesthesiology
22214,Unknown
22215,Cardiology
22216,Cardiology
22217,Unknown
22218,Internal Medicine
22219,Cardiology
22220,Neurosurgery
22221,Cardiology
22222,Cardiology
22223,Internal Medicine
22224,Unknown
22225,Cardiology
22226,General Practice
22227,Family Practice
22228,Unknown
22229,Unknown
22230,Unknown
22231,Cardiology
22232,Infectious Disease
22233,Family Practice
22234,Gastroenterology
22235,Unknown
22236,Unknown
22237,Orthopedic Surgery
22238,Unknown
22239,Unknown
22240,Cardiology
22241,Unknown
22242,Cardiology
22243,Cardiology
22244,Internal Medicine
22245,Unknown
22246,Unknown
22247,Unknown
22248,Family Practice
22249,Unknown
22250,Cardiology
22251,Gastroenterology
22252,Internal Medicine
22253,Cardiology
22254,Unknown
22255,Unknown
22256,Unknown
22257,Pathology
22258,Unknown
22259,Family Practice
22260,Urology
22261,Cardiology
22262,Emergency Medicine
22263,Cardiology
22264,Unknown
22265,Unknown
22266,Cardiology
22267,Cardiology
22268,Cardiology
22269,Cardiology
22270,Unknown
22271,Cardiology
22272,Cardiology
22273,Orthopedic Surgery
22274,Unknown
22275,Internal Medicine
22276,Family Practice
22277,Cardiology
22278,Cardiology
22279,Hematology/Oncology
22280,Unknown
22281,Dermatology
22282,Orthopedic Surgery
22283,Unknown
22284,Obstetrics/Gynecology
22285,Dermatology
22286,Unknown
22287,Unknown
22288,Unknown
22289,Vascular Surgery
22290,Neurology
22291,Radiation Oncology
22292,Pathology
22293,Otolaryngology
22294,Cardiology
22295,Unknown
22296,Unknown
22297,Anesthesiology
22298,Nephrology
22299,Unknown
22300,Family Practice
22301,General Surgery
22302,Orthopedic Surgery
22303,Ophthalmology
22304,Cardiology
22305,Orthopedic Surgery
22306,General Practice
22307,Unknown
22308,Unknown
22309,Cardiology
22310,Cardiology
22311,Orthopedic Surgery
22312,Cardiology
22313,Neurology
22314,Neurology
22315,Cardiology
22316,Cardiology
22317,Allergy/Immunology
22318,Cardiology
22319,Internal Medicine
22320,Cardiology
22321,Internal Medicine
22322,Cardiology
22323,Cardiology
22324,Allergy/Immunology
22325,Family Practice
22326,Cardiology
22327,Cardiology
22328,General Practice
22329,Internal Medicine
22330,Cardiology
22331,Unknown
22332,Cardiology
22333,Unknown
22334,Cardiology
22335,Cardiology
22336,Unknown
22337,Gastroenterology
22338,Unknown
22339,Pulmonary Disease
22340,Unknown
22341,Cardiac Surgery
22342,Cardiology
22343,Unknown
22344,Unknown
22345,Unknown
22346,Gastroenterology
22347,Cardiology
22348,Cardiology
22349,Cardiology
22350,Unknown
22351,Unknown
22352,Family Practice
22353,Psychiatry
22354,Cardiology
22355,Internal Medicine
22356,Emergency Medicine
22357,Unknown
22358,Vascular Surgery
22359,Dermatology
22360,Otolaryngology
22361,Unknown
22362,Pathology
22363,Maxillofacial Surgery
22364,Obstetrics/Gynecology
22365,Anesthesiology
22366,Unknown
22367,Internal Medicine
22368,Dermatology
22369,Unknown
22370,Cardiology
22371,Internal Medicine
22372,Cardiology
22373,Anesthesiology
22374,Unknown
22375,Unknown
22376,Unknown
22377,Cardiology
22378,Unknown
22379,Unknown
22380,Neurology
22381,Neurology
22382,Otolaryngology
22383,Hand Surgery
22384,Cardiology
22385,Cardiology
22386,Unknown
22387,Gastroenterology
22388,Radiation Oncology
22389,Unknown
22390,Orthopedic Surgery
22391,Unknown
22392,Anesthesiology
22393,Cardiology
22394,Unknown
22395,Internal Medicine
22396,Unknown
22397,Internal Medicine
22398,Family Practice
22399,Unknown
22400,Cardiology
22401,Psychiatry
22402,Emergency Medicine
22403,Cardiology
22404,Unknown
22405,Family Practice
22406,Dermatology
22407,Unknown
22408,Physical Medicine and Rehabilitation
22409,Unknown
22410,Cardiology
22411,Unknown
22412,Unknown
22413,Cardiology
22414,Unknown
22415,Unknown
22416,Neurosurgery
22417,Diagnostic Radiology
22418,Internal Medicine
22419,Internal Medicine
22420,Pulmonary Disease
22421,Urology
22422,Cardiology
22423,Unknown
22424,Nephrology
22425,Cardiology
22426,Unknown
22427,Cardiology
22428,Internal Medicine
22429,Family Practice
22430,Unknown
22431,Unknown
22432,Unknown
22433,Cardiology
22434,Cardiology
22435,Interventional Pain Management
22436,Diagnostic Radiology
22437,Orthopedic Surgery
22438,Unknown
22439,Unknown
22440,Cardiology
22441,General Surgery
22442,Cardiology
22443,Unknown
22444,Emergency Medicine
22445,Diagnostic Radiology
22446,Unknown
22447,Internal Medicine
22448,Unknown
22449,Family Practice
22450,Unknown
22451,Cardiology
22452,General Practice
22453,Radiation Oncology
22454,Unknown
22455,Cardiology
22456,Family Practice
22457,Unknown
22458,Unknown
22459,Cardiology
22460,Unknown
22461,Unknown
22462,Unknown
22463,Otolaryngology
22464,Cardiology
22465,Unknown
22466,Cardiology
22467,Unknown
22468,Cardiology
22469,Unknown
22470,Internal Medicine
22471,Unknown
22472,Cardiology
22473,Unknown
22474,Psychiatry
22475,Neurology
22476,Internal Medicine
22477,Obstetrics/Gynecology
22478,Anesthesiology
22479,Cardiac Electrophysiology
22480,Cardiology
22481,Unknown
22482,Cardiology
22483,Cardiology
22484,Cardiac Surgery
22485,Unknown
22486,Physical Medicine and Rehabilitation
22487,Unknown
22488,Family Practice
22489,Ophthalmology
22490,Unknown
22491,Unknown
22492,Cardiology
22493,Unknown
22494,Obstetrics/Gynecology
22495,Unknown
22496,Diagnostic Radiology
22497,Cardiology
22498,Unknown
22499,Unknown
22500,Unknown
22501,Rheumatology
22502,Cardiology
22503,Family Practice
22504,Vascular Surgery
22505,Unknown
22506,Internal Medicine
22507,Family Practice
22508,Cardiology
22509,Gastroenterology
22510,Neurology
22511,Hematology/Oncology
22512,Orthopedic Surgery
22513,Unknown
22514,Unknown
22515,Cardiology
22516,Unknown
22517,Internal Medicine
22518,Unknown
22519,Orthopedic Surgery
22520,Unknown
22521,Cardiology
22522,Pathology
22523,Obstetrics/Gynecology
22524,Unknown
22525,Family Practice
22526,Critical Care (Intensivists)
22527,Cardiology
22528,Obstetrics/Gynecology
22529,Unknown
22530,Neurology
22531,Internal Medicine
22532,Cardiology
22533,Unknown
22534,Unknown
22535,Cardiology
22536,Internal Medicine
22537,Obstetrics/Gynecology
22538,Cardiology
22539,Cardiology
22540,Internal Medicine
22541,Cardiology
22542,Family Practice
22543,Unknown
22544,Cardiology
22545,General Surgery
22546,Cardiology
22547,Obstetrics/Gynecology
22548,Psychiatry
22549,Cardiology
22550,Unknown
22551,Cardiology
22552,Unknown
22553,Emergency Medicine
22554,Unknown
22555,Unknown
22556,Urology
22557,Unknown
22558,Family Practice
22559,Diagnostic Radiology
22560,Cardiology
22561,Internal Medicine
22562,Cardiology
22563,Ophthalmology
22564,Cardiology
22565,Family Practice
22566,Cardiology
22567,Unknown
22568,Unknown
22569,Unknown
22570,Unknown
22571,Unknown
22572,Pulmonary Disease
22573,Unknown
22574,Orthopedic Surgery
22575,Ophthalmology
22576,Internal Medicine
22577,Cardiology
22578,Unknown
22579,Neurology
22580,Family Practice
22581,Cardiology
22582,Unknown
22583,Cardiology
22584,Cardiology
22585,Diagnostic Radiology
22586,Unknown
22587,Emergency Medicine
22588,Ophthalmology
22589,Nephrology
22590,Unknown
22591,Cardiology
22592,Psychiatry
22593,Unknown
22594,Cardiology
22595,Unknown
22596,Cardiology
22597,Unknown
22598,Unknown
22599,Internal Medicine
22600,Unknown
22601,Anesthesiology
22602,Unknown
22603,Physical Medicine and Rehabilitation
22604,Unknown
22605,Cardiology
22606,Cardiology
22607,Cardiology
22608,Unknown
22609,Unknown
22610,Neurosurgery
22611,Unknown
22612,Cardiology
22613,Unknown
22614,Cardiology
22615,Internal Medicine
22616,Cardiology
22617,Family Practice
22618,Cardiology
22619,Vascular Surgery
22620,Unknown
22621,Internal Medicine
22622,Emergency Medicine
22623,Emergency Medicine
22624,Oral Surgery (dentists only)
22625,Diagnostic Radiology
22626,Unknown
22627,Psychiatry
22628,Family Practice
22629,Unknown
22630,General Surgery
22631,Cardiology
22632,Unknown
22633,Internal Medicine
22634,Cardiology
22635,Cardiology
22636,Cardiology
22637,Cardiology
22638,Unknown
22639,Vascular Surgery
22640,Cardiology
22641,Cardiology
22642,Urology
22643,Unknown
22644,Cardiology
22645,Cardiology
22646,Rheumatology
22647,Cardiology
22648,Diagnostic Radiology
22649,Cardiology
22650,Anesthesiology
22651,Hand Surgery
22652,Neurology
22653,Unknown
22654,Family Practice
22655,Cardiology
22656,Unknown
22657,Unknown
22658,Ophthalmology
22659,Cardiology
22660,Unknown
22661,Internal Medicine
22662,Cardiology
22663,Internal Medicine
22664,Internal Medicine
22665,Unknown
22666,Unknown
22667,Internal Medicine
22668,Obstetrics/Gynecology
22669,General Surgery
22670,Psychiatry
22671,Internal Medicine
22672,Anesthesiology
22673,Unknown
22674,Unknown
22675,General Practice
22676,Anesthesiology
22677,Internal Medicine
22678,Internal Medicine
22679,Internal Medicine
22680,Family Practice
22681,Unknown
22682,Internal Medicine
22683,Otolaryngology
22684,Cardiology
22685,Psychiatry
22686,Family Practice
22687,Diagnostic Radiology
22688,Cardiology
22689,Anesthesiology
22690,Family Practice
22691,Geriatric Medicine
22692,Unknown
22693,Emergency Medicine
22694,Cardiology
22695,Unknown
22696,Unknown
22697,Gastroenterology
22698,Rheumatology
22699,Unknown
22700,Unknown
22701,Cardiology
22702,Cardiology
22703,Diagnostic Radiology
22704,Unknown
22705,Gastroenterology
22706,Psychiatry
22707,General Surgery
22708,Family Practice
22709,Anesthesiology
22710,Family Practice
22711,Unknown
22712,Family Practice
22713,Anesthesiology
22714,Unknown
22715,Unknown
22716,Emergency Medicine
22717,Cardiology
22718,Internal Medicine
22719,Cardiology
22720,Unknown
22721,Unknown
22722,Unknown
22723,Internal Medicine
22724,Cardiology
22725,Diagnostic Radiology
22726,Nephrology
22727,Orthopedic Surgery
22728,Internal Medicine
22729,Internal Medicine
22730,Emergency Medicine
22731,Unknown
22732,Family Practice
22733,Internal Medicine
22734,Unknown
22735,Cardiology
22736,Unknown
22737,Psychiatry
22738,Internal Medicine
22739,Cardiology
22740,Unknown
22741,Physical Medicine and Rehabilitation
22742,Diagnostic Radiology
22743,Otolaryngology
22744,Unknown
22745,Cardiology
22746,Unknown
22747,Cardiology
22748,Emergency Medicine
22749,Urology
22750,Unknown
22751,Unknown
22752,Pain Management
22753,Emergency Medicine
22754,Cardiology
22755,Anesthesiology
22756,Internal Medicine
22757,Unknown
22758,Unknown
22759,Unknown
22760,Diagnostic Radiology
22761,Internal Medicine
22762,Unknown
22763,Emergency Medicine
22764,Cardiology
22765,Pathology
22766,Unknown
22767,Internal Medicine
22768,Internal Medicine
22769,Unknown
22770,Cardiology
22771,Unknown
22772,Gastroenterology
22773,Vascular Surgery
22774,Family Practice
22775,Unknown
22776,Emergency Medicine
22777,Otolaryngology
22778,Cardiology
22779,Unknown
22780,Unknown
22781,Unknown
22782,Diagnostic Radiology
22783,Internal Medicine
22784,Internal Medicine
22785,Obstetrics/Gynecology
22786,Unknown
22787,Unknown
22788,Unknown
22789,Psychiatry
22790,Unknown
22791,Family Practice
22792,Cardiology
22793,Infectious Disease
22794,Unknown
22795,Pulmonary Disease
22796,Unknown
22797,Internal Medicine
22798,Internal Medicine
22799,Unknown
22800,Cardiology
22801,Unknown
22802,Unknown
22803,Cardiology
22804,Cardiology
